reportID,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
27335,4/8/2020 9:45,5,5,6,-1,5,-1,13
27336,4/8/2020 9:45,6,5,6,-1,5,-1,13
27337,4/8/2020 9:45,4,5,5,-1,5,-1,13
27338,4/8/2020 9:45,5,6,7,6,4,-1,16
27339,4/8/2020 9:45,6,4,5,4,5,-1,16
27340,4/8/2020 9:45,5,3,5,5,4,-1,16
27341,4/8/2020 9:45,6,5,5,4,5,-1,16
27342,4/8/2020 9:45,4,5,4,4,3,-1,16
27343,4/8/2020 9:45,4,6,5,6,4,-1,16
27344,4/8/2020 9:45,6,6,6,4,4,-1,16
27345,4/8/2020 9:45,5,5,6,5,5,-1,16
27346,4/8/2020 9:45,6,6,5,5,3,-1,16
27347,4/8/2020 9:45,4,5,6,5,3,-1,16
27348,4/8/2020 9:45,5,5,5,5,3,-1,16
27349,4/8/2020 9:45,5,5,6,5,4,-1,16
27350,4/8/2020 9:45,5,5,6,5,5,-1,16
27351,4/8/2020 9:45,4,5,6,4,4,-1,16
27352,4/8/2020 9:45,5,4,5,6,4,-1,16
27353,4/8/2020 9:45,4,4,4,6,4,-1,16
27354,4/8/2020 9:45,5,3,5,5,6,-1,16
27355,4/8/2020 9:45,5,4,5,6,4,-1,16
27356,4/8/2020 9:45,7,5,5,-1,5,3,4
27357,4/8/2020 9:45,8,6,5,-1,5,2,4
27358,4/8/2020 9:45,6,6,4,-1,4,3,4
27359,4/8/2020 9:45,5,6,6,-1,3,3,4
27360,4/8/2020 9:45,7,6,5,-1,3,2,4
27361,4/8/2020 9:45,6,4,4,-1,2,3,4
27362,4/8/2020 9:45,6,5,4,-1,3,4,4
27363,4/8/2020 9:45,8,5,5,-1,3,2,4
27364,4/8/2020 9:45,5,5,5,-1,4,2,4
27365,4/8/2020 9:45,6,5,5,-1,4,3,4
27366,4/8/2020 9:45,6,6,6,-1,3,5,4
27367,4/8/2020 9:45,6,5,5,-1,3,4,4
27368,4/8/2020 9:45,6,4,5,-1,4,4,4
27369,4/8/2020 9:45,7,5,5,-1,5,4,4
27370,4/8/2020 9:45,7,5,5,-1,4,2,4
27371,4/8/2020 9:45,5,6,5,-1,4,3,4
27372,4/8/2020 9:45,5,6,4,-1,3,3,4
27373,4/8/2020 9:50,5,7,1,-1,7,-1,2
27374,4/8/2020 9:50,0,5,7,6,2,-1,5
27375,4/8/2020 9:50,1,4,10,10,1,1,6
27376,4/8/2020 9:50,10,3,0,-1,7,0,15
27377,4/8/2020 9:50,9,3,1,0,3,-1,15
27378,4/8/2020 9:50,1,0,3,3,3,1,1
27379,4/8/2020 9:50,1,2,3,2,3,2,1
27380,4/8/2020 9:50,1,1,3,3,1,1,1
27381,4/8/2020 9:50,2,1,4,3,2,2,1
27382,4/8/2020 9:50,0,3,4,4,2,0,1
27383,4/8/2020 9:50,2,1,4,4,2,1,1
27384,4/8/2020 9:50,2,1,4,3,3,1,1
27385,4/8/2020 9:50,3,0,4,3,1,1,1
27386,4/8/2020 9:50,0,2,4,3,2,1,1
27387,4/8/2020 9:50,2,1,4,3,2,2,1
27388,4/8/2020 9:50,1,1,5,3,3,3,1
27389,4/8/2020 9:50,2,0,4,3,1,1,1
27390,4/8/2020 9:50,1,1,4,3,3,0,1
27391,4/8/2020 9:50,3,2,4,3,1,1,1
27392,4/8/2020 9:50,2,2,2,4,2,1,1
27393,4/8/2020 9:50,2,2,5,3,2,1,1
27394,4/8/2020 9:50,2,2,4,3,2,1,1
27395,4/8/2020 9:50,1,1,5,2,2,1,1
27396,4/8/2020 9:50,3,4,5,-1,2,1,2
27397,4/8/2020 9:50,4,5,5,-1,1,2,2
27398,4/8/2020 9:50,3,4,5,-1,0,1,2
27399,4/8/2020 9:50,3,5,6,-1,1,2,2
27400,4/8/2020 9:50,3,4,6,-1,1,2,2
27401,4/8/2020 9:50,3,3,5,-1,1,1,2
27402,4/8/2020 9:50,3,4,5,-1,1,2,2
27403,4/8/2020 9:50,4,4,5,-1,1,2,2
27404,4/8/2020 9:50,3,5,5,-1,2,2,2
27405,4/8/2020 9:50,4,4,4,-1,1,2,2
27406,4/8/2020 9:50,3,4,5,-1,2,3,2
27407,4/8/2020 9:50,3,4,5,-1,1,1,2
27408,4/8/2020 9:50,4,5,4,-1,1,2,2
27409,4/8/2020 9:50,3,4,4,-1,0,3,2
27410,4/8/2020 9:50,4,5,4,-1,2,2,2
27411,4/8/2020 9:50,3,5,5,-1,0,2,2
27412,4/8/2020 9:50,3,5,5,-1,1,2,2
27413,4/8/2020 9:50,3,4,5,9,1,3,2
27414,4/8/2020 9:50,4,3,4,-1,1,2,2
27415,4/8/2020 9:50,3,4,5,-1,0,2,2
27416,4/8/2020 9:50,3,4,5,-1,1,3,2
27417,4/8/2020 9:50,4,4,5,-1,1,2,2
27418,4/8/2020 9:50,2,4,3,-1,2,2,2
27419,4/8/2020 9:50,3,4,6,-1,2,1,2
27420,4/8/2020 9:50,3,4,5,-1,2,2,2
27421,4/8/2020 9:50,3,4,5,-1,1,2,2
27422,4/8/2020 9:50,2,3,4,-1,1,3,2
27423,4/8/2020 9:50,3,4,6,1,0,2,2
27424,4/8/2020 9:50,4,4,4,-1,2,2,2
27425,4/8/2020 9:50,3,4,5,-1,0,3,2
27426,4/8/2020 9:50,3,3,5,-1,1,2,2
27427,4/8/2020 9:50,2,5,5,-1,0,2,2
27428,4/8/2020 9:50,3,6,5,-1,1,3,2
27429,4/8/2020 9:50,3,4,6,-1,1,2,2
27430,4/8/2020 9:50,4,4,5,-1,1,3,2
27431,4/8/2020 9:50,4,4,4,-1,2,1,2
27432,4/8/2020 9:50,2,5,5,-1,0,2,2
27433,4/8/2020 9:50,3,5,5,-1,1,1,2
27434,4/8/2020 9:50,3,3,6,-1,1,1,2
27435,4/8/2020 9:50,4,4,6,-1,0,1,2
27436,4/8/2020 9:50,3,5,4,-1,2,2,2
27437,4/8/2020 9:50,3,3,5,-1,0,2,2
27438,4/8/2020 9:50,3,4,5,-1,1,3,2
27439,4/8/2020 9:50,3,5,6,-1,1,3,2
27440,4/8/2020 9:50,3,3,5,-1,1,2,2
27441,4/8/2020 9:50,4,5,6,-1,1,2,2
27442,4/8/2020 9:50,2,4,5,-1,2,2,2
27443,4/8/2020 9:50,3,3,4,-1,2,3,2
27444,4/8/2020 9:50,3,3,5,-1,2,1,2
27445,4/8/2020 9:50,4,3,5,-1,1,3,2
27446,4/8/2020 9:50,3,3,5,0,2,2,2
27447,4/8/2020 9:50,3,4,5,-1,1,2,2
27448,4/8/2020 9:50,3,4,5,-1,2,3,2
27449,4/8/2020 9:50,3,5,5,-1,2,2,2
27450,4/8/2020 9:50,4,4,4,-1,1,3,2
27451,4/8/2020 9:50,2,5,5,-1,1,2,2
27452,4/8/2020 9:50,2,5,6,-1,0,2,2
27453,4/8/2020 9:50,2,4,5,-1,1,3,2
27454,4/8/2020 9:50,3,5,5,-1,1,2,2
27455,4/8/2020 9:50,3,3,5,-1,0,3,2
27456,4/8/2020 9:50,3,3,3,-1,1,1,2
27457,4/8/2020 9:50,4,4,5,-1,1,2,2
27458,4/8/2020 9:50,2,4,6,-1,1,3,2
27459,4/8/2020 9:50,4,4,5,-1,2,3,2
27460,4/8/2020 9:50,3,4,5,-1,1,2,2
27461,4/8/2020 9:50,2,3,5,4,1,3,2
27462,4/8/2020 9:50,4,5,5,-1,1,1,2
27463,4/8/2020 9:50,3,5,6,-1,0,3,2
27464,4/8/2020 9:50,4,4,4,-1,1,2,2
27465,4/8/2020 9:50,3,3,5,-1,2,3,2
27466,4/8/2020 9:50,4,4,6,-1,1,2,2
27467,4/8/2020 9:50,3,4,6,-1,0,2,2
27468,4/8/2020 9:50,4,5,6,-1,1,2,2
27469,4/8/2020 9:50,4,4,4,-1,1,1,2
27470,4/8/2020 9:50,3,4,5,-1,1,1,2
27471,4/8/2020 9:50,3,3,5,-1,1,2,2
27472,4/8/2020 9:50,4,3,6,-1,1,2,2
27473,4/8/2020 9:50,3,4,5,-1,1,3,2
27474,4/8/2020 9:50,3,4,6,-1,1,3,2
27475,4/8/2020 9:50,4,3,6,-1,2,2,2
27476,4/8/2020 9:50,4,4,5,-1,1,1,2
27477,4/8/2020 9:50,3,4,4,-1,1,2,2
27478,4/8/2020 9:50,3,4,5,-1,1,3,2
27479,4/8/2020 9:50,3,3,6,-1,1,3,2
27480,4/8/2020 9:50,2,4,5,-1,1,3,2
27481,4/8/2020 9:50,4,4,6,-1,2,1,2
27482,4/8/2020 9:50,4,2,3,-1,3,6,4
27483,4/8/2020 9:50,4,3,2,-1,2,5,4
27484,4/8/2020 9:50,3,4,2,-1,3,6,4
27485,4/8/2020 9:50,5,4,2,-1,2,5,4
27486,4/8/2020 9:50,4,4,2,-1,2,7,4
27487,4/8/2020 9:50,3,3,3,-1,2,6,4
27488,4/8/2020 9:50,3,3,3,-1,3,6,4
27489,4/8/2020 9:50,4,4,2,-1,2,6,4
27490,4/8/2020 9:50,5,4,2,-1,2,5,4
27491,4/8/2020 9:50,3,3,3,-1,2,6,4
27492,4/8/2020 9:50,5,4,3,-1,3,5,4
27493,4/8/2020 9:50,4,3,3,-1,2,6,4
27494,4/8/2020 9:50,4,2,3,-1,2,6,4
27495,4/8/2020 9:50,3,3,4,-1,2,4,4
27496,4/8/2020 9:50,4,5,2,-1,3,6,4
27497,4/8/2020 9:50,4,3,3,-1,2,6,4
27498,4/8/2020 9:50,4,2,2,-1,2,7,4
27499,4/8/2020 9:50,3,3,3,-1,3,5,4
27500,4/8/2020 9:50,3,2,2,-1,3,5,4
27501,4/8/2020 9:50,4,4,3,-1,2,6,4
27502,4/8/2020 9:50,4,7,5,2,3,2,5
27503,4/8/2020 9:50,4,7,4,1,4,1,5
27504,4/8/2020 9:50,3,6,3,1,2,2,5
27505,4/8/2020 9:50,5,6,4,1,4,1,5
27506,4/8/2020 9:50,4,8,4,1,3,2,5
27507,4/8/2020 9:50,4,6,4,2,3,1,5
27508,4/8/2020 9:50,4,6,3,2,3,1,5
27509,4/8/2020 9:50,3,6,4,1,3,1,5
27510,4/8/2020 9:50,4,6,3,1,2,1,5
27511,4/8/2020 9:50,4,6,5,1,3,2,5
27512,4/8/2020 9:50,4,6,4,2,3,0,5
27513,4/8/2020 9:50,4,6,3,1,2,0,5
27514,4/8/2020 9:50,5,7,4,0,4,0,5
27515,4/8/2020 9:50,4,6,3,2,2,2,5
27516,4/8/2020 9:50,4,5,3,1,5,0,5
27517,4/8/2020 9:50,4,5,3,1,4,0,5
27518,4/8/2020 9:50,2,5,5,0,2,1,5
27519,4/8/2020 9:50,4,5,5,2,4,2,5
27520,4/8/2020 9:50,3,5,3,1,3,2,5
27521,4/8/2020 9:50,5,6,3,0,4,1,5
27522,4/8/2020 9:50,3,6,4,0,3,1,5
27523,4/8/2020 9:50,4,5,3,0,3,1,5
27524,4/8/2020 9:50,2,2,3,2,2,3,6
27525,4/8/2020 9:50,2,1,2,2,2,3,6
27526,4/8/2020 9:50,1,3,3,3,3,3,6
27527,4/8/2020 9:50,2,2,1,2,2,2,6
27528,4/8/2020 9:50,3,2,1,2,3,1,6
27529,4/8/2020 9:50,1,1,2,2,2,3,6
27530,4/8/2020 9:50,3,2,1,3,3,4,6
27531,4/8/2020 9:50,2,3,1,3,2,1,6
27532,4/8/2020 9:50,2,1,1,2,1,2,6
27533,4/8/2020 9:50,2,2,2,2,2,1,6
27534,4/8/2020 9:50,2,2,5,1,2,1,6
27535,4/8/2020 9:50,1,3,3,2,2,1,6
27536,4/8/2020 9:50,1,3,1,1,3,3,6
27537,4/8/2020 9:50,3,2,2,2,1,2,6
27538,4/8/2020 9:50,3,3,2,2,2,2,6
27539,4/8/2020 9:50,3,2,1,2,2,2,6
27540,4/8/2020 9:50,2,2,2,1,3,1,6
27541,4/8/2020 9:50,2,1,3,3,2,1,6
27542,4/8/2020 9:50,-1,9,6,-1,-1,6,7
27543,4/8/2020 9:50,-1,9,5,-1,-1,5,7
27544,4/8/2020 9:50,-1,8,6,-1,-1,5,7
27545,4/8/2020 9:50,-1,7,5,-1,-1,4,7
27546,4/8/2020 9:50,6,6,6,-1,5,2,8
27547,4/8/2020 9:50,7,6,7,-1,4,2,8
27548,4/8/2020 9:50,6,8,8,-1,3,2,8
27549,4/8/2020 9:50,7,7,7,-1,5,2,8
27550,4/8/2020 9:50,6,7,9,-1,5,2,8
27551,4/8/2020 9:50,7,6,7,-1,6,3,8
27552,4/8/2020 9:50,7,7,5,-1,5,3,8
27553,4/8/2020 9:50,8,7,7,-1,5,2,8
27554,4/8/2020 9:50,8,7,6,-1,4,2,8
27555,4/8/2020 9:50,7,8,7,-1,5,2,8
27556,4/8/2020 9:50,6,7,6,-1,6,2,8
27557,4/8/2020 9:50,7,7,8,-1,6,2,8
27558,4/8/2020 9:50,7,5,7,-1,5,2,8
27559,4/8/2020 9:50,7,6,6,-1,6,2,8
27560,4/8/2020 9:50,6,8,8,-1,5,2,8
27561,4/8/2020 9:50,6,7,7,-1,5,2,8
27562,4/8/2020 9:50,6,8,7,-1,5,2,8
27563,4/8/2020 9:50,6,7,7,-1,4,2,8
27564,4/8/2020 9:50,6,6,7,-1,6,3,8
27565,4/8/2020 9:50,7,8,9,-1,5,3,8
27566,4/8/2020 9:50,6,7,7,-1,6,2,8
27567,4/8/2020 9:50,7,6,8,-1,5,1,8
27568,4/8/2020 9:50,6,6,7,-1,5,1,8
27569,4/8/2020 9:50,6,6,6,-1,6,0,8
27570,4/8/2020 9:50,6,7,7,-1,4,1,8
27571,4/8/2020 9:50,7,5,7,-1,5,1,8
27572,4/8/2020 9:50,7,7,8,-1,5,0,8
27573,4/8/2020 9:50,7,7,7,-1,5,3,8
27574,4/8/2020 9:50,8,8,7,-1,4,1,8
27575,4/8/2020 9:50,7,7,8,-1,5,2,8
27576,4/8/2020 9:50,8,7,8,-1,5,1,8
27577,4/8/2020 9:50,7,8,7,-1,6,3,8
27578,4/8/2020 9:50,8,8,7,-1,7,3,8
27579,4/8/2020 9:50,7,7,7,-1,5,2,8
27580,4/8/2020 9:50,7,7,8,-1,5,1,8
27581,4/8/2020 9:50,8,7,6,-1,5,2,8
27582,4/8/2020 9:50,7,7,7,-1,5,1,8
27583,4/8/2020 9:50,7,8,7,-1,5,2,8
27584,4/8/2020 9:50,8,7,7,-1,7,1,8
27585,4/8/2020 9:50,5,7,6,-1,5,3,8
27586,4/8/2020 9:50,7,8,7,-1,5,2,8
27587,4/8/2020 9:50,8,9,6,-1,4,3,8
27588,4/8/2020 9:50,8,8,6,-1,5,1,8
27589,4/8/2020 9:50,8,7,6,-1,6,2,8
27590,4/8/2020 9:50,7,6,7,-1,4,3,8
27591,4/8/2020 9:50,7,6,7,-1,5,3,8
27592,4/8/2020 9:50,6,6,7,-1,4,2,8
27593,4/8/2020 9:50,7,7,7,-1,5,1,8
27594,4/8/2020 9:50,8,8,6,-1,4,1,8
27595,4/8/2020 9:50,8,8,7,-1,6,3,8
27596,4/8/2020 9:50,6,6,7,-1,5,2,8
27597,4/8/2020 9:50,6,6,6,-1,5,3,8
27598,4/8/2020 9:50,7,5,7,0,5,2,8
27599,4/8/2020 9:50,7,7,7,-1,3,2,8
27600,4/8/2020 9:50,6,7,7,-1,5,2,8
27601,4/8/2020 9:50,7,8,6,-1,4,1,8
27602,4/8/2020 9:50,6,7,7,-1,5,3,8
27603,4/8/2020 9:50,8,8,6,-1,5,1,8
27604,4/8/2020 9:50,8,7,6,-1,6,2,8
27605,4/8/2020 9:50,7,6,7,-1,5,3,8
27606,4/8/2020 9:50,6,6,8,-1,5,3,8
27607,4/8/2020 9:50,8,8,6,-1,5,2,8
27608,4/8/2020 9:50,8,7,7,-1,5,3,8
27609,4/8/2020 9:50,8,6,7,-1,5,1,8
27610,4/8/2020 9:50,7,8,6,-1,6,3,8
27611,4/8/2020 9:50,6,6,6,-1,5,2,8
27612,4/8/2020 9:50,8,8,6,-1,5,2,8
27613,4/8/2020 9:50,7,7,6,-1,5,2,8
27614,4/8/2020 9:50,8,7,7,-1,5,2,8
27615,4/8/2020 9:50,6,8,8,-1,4,2,8
27616,4/8/2020 9:50,7,7,9,-1,5,2,8
27617,4/8/2020 9:50,6,7,7,-1,4,1,8
27618,4/8/2020 9:50,7,8,7,-1,5,3,8
27619,4/8/2020 9:50,7,7,6,-1,5,1,8
27620,4/8/2020 9:50,6,7,7,-1,5,2,8
27621,4/8/2020 9:50,6,8,7,-1,6,2,8
27622,4/8/2020 9:50,7,7,6,-1,5,3,8
27623,4/8/2020 9:50,5,7,7,-1,4,1,8
27624,4/8/2020 9:50,7,7,6,-1,6,1,8
27625,4/8/2020 9:50,6,7,7,-1,4,2,8
27626,4/8/2020 9:50,8,6,7,-1,6,2,8
27627,4/8/2020 9:50,6,8,8,-1,5,3,8
27628,4/8/2020 9:50,7,6,8,-1,5,3,8
27629,4/8/2020 9:50,7,7,8,-1,3,3,8
27630,4/8/2020 9:50,7,6,9,-1,5,1,8
27631,4/8/2020 9:50,7,7,7,-1,5,2,8
27632,4/8/2020 9:50,7,7,9,-1,5,2,8
27633,4/8/2020 9:50,7,6,7,-1,5,2,8
27634,4/8/2020 9:50,8,7,7,10,5,2,8
27635,4/8/2020 9:50,7,7,7,-1,6,2,8
27636,4/8/2020 9:50,7,8,9,-1,5,1,8
27637,4/8/2020 9:50,8,5,7,-1,5,2,8
27638,4/8/2020 9:50,7,8,7,-1,5,2,8
27639,4/8/2020 9:50,6,6,7,-1,5,3,8
27640,4/8/2020 9:50,7,6,7,-1,5,2,8
27641,4/8/2020 9:50,7,7,7,-1,5,2,8
27642,4/8/2020 9:50,6,7,6,-1,5,2,8
27643,4/8/2020 9:50,7,7,7,-1,4,2,8
27644,4/8/2020 9:50,7,7,7,-1,5,2,8
27645,4/8/2020 9:50,7,6,6,-1,5,1,8
27646,4/8/2020 9:50,8,7,6,-1,4,3,8
27647,4/8/2020 9:50,7,7,6,-1,4,1,8
27648,4/8/2020 9:50,7,7,7,-1,4,1,8
27649,4/8/2020 9:50,6,7,7,-1,3,1,8
27650,4/8/2020 9:50,8,6,8,-1,6,2,8
27651,4/8/2020 9:50,7,7,7,-1,5,2,8
27652,4/8/2020 9:50,7,6,6,-1,5,1,8
27653,4/8/2020 9:50,7,8,7,-1,5,2,8
27654,4/8/2020 9:50,8,7,9,-1,5,1,8
27655,4/8/2020 9:50,8,6,6,-1,5,2,8
27656,4/8/2020 9:50,7,7,7,-1,4,3,8
27657,4/8/2020 9:50,7,6,6,-1,5,2,8
27658,4/8/2020 9:50,7,7,7,-1,6,2,8
27659,4/8/2020 9:50,7,9,7,-1,6,2,8
27660,4/8/2020 9:50,7,6,6,-1,5,0,8
27661,4/8/2020 9:50,6,8,7,-1,4,2,8
27662,4/8/2020 9:50,6,7,8,-1,5,1,8
27663,4/8/2020 9:50,6,9,7,-1,5,3,8
27664,4/8/2020 9:50,7,7,7,-1,6,0,8
27665,4/8/2020 9:50,7,7,7,-1,5,2,8
27666,4/8/2020 9:50,6,7,8,-1,5,3,8
27667,4/8/2020 9:50,6,6,7,-1,4,2,8
27668,4/8/2020 9:50,7,7,7,-1,6,2,8
27669,4/8/2020 9:50,7,7,7,-1,7,1,8
27670,4/8/2020 9:50,8,7,7,-1,4,2,8
27671,4/8/2020 9:50,7,8,8,-1,4,1,8
27672,4/8/2020 9:50,8,6,7,-1,5,2,8
27673,4/8/2020 9:50,7,6,8,-1,5,3,8
27674,4/8/2020 9:50,7,7,7,-1,5,2,8
27675,4/8/2020 9:50,8,7,7,-1,5,1,8
27676,4/8/2020 9:50,8,7,8,-1,5,4,8
27677,4/8/2020 9:50,7,7,6,-1,5,2,8
27678,4/8/2020 9:50,7,6,7,-1,4,3,8
27679,4/8/2020 9:50,8,7,7,-1,6,3,8
27680,4/8/2020 9:50,7,6,6,-1,6,2,8
27681,4/8/2020 9:50,9,7,7,-1,5,1,8
27682,4/8/2020 9:50,7,6,8,-1,4,2,8
27683,4/8/2020 9:50,7,7,7,-1,5,2,8
27684,4/8/2020 9:50,7,7,7,-1,6,2,8
27685,4/8/2020 9:50,7,7,9,-1,6,1,8
27686,4/8/2020 9:50,8,7,7,-1,5,4,8
27687,4/8/2020 9:50,6,6,8,-1,4,2,8
27688,4/8/2020 9:50,7,7,7,-1,6,0,8
27689,4/8/2020 9:50,6,7,6,-1,5,3,8
27690,4/8/2020 9:50,7,8,7,-1,5,1,8
27691,4/8/2020 9:50,7,7,8,-1,5,2,8
27692,4/8/2020 9:50,6,6,7,-1,5,2,8
27693,4/8/2020 9:50,7,8,6,7,4,2,8
27694,4/8/2020 9:50,8,7,6,-1,5,3,8
27695,4/8/2020 9:50,7,7,8,-1,5,3,8
27696,4/8/2020 9:50,7,6,8,-1,5,1,8
27697,4/8/2020 9:50,7,6,7,-1,6,2,8
27698,4/8/2020 9:50,8,7,6,-1,5,2,8
27699,4/8/2020 9:50,8,7,8,-1,5,2,8
27700,4/8/2020 9:50,6,7,7,-1,6,1,8
27701,4/8/2020 9:50,6,7,7,-1,4,2,8
27702,4/8/2020 9:50,6,6,7,-1,6,1,8
27703,4/8/2020 9:50,7,7,7,-1,6,1,8
27704,4/8/2020 9:50,8,7,7,-1,6,2,8
27705,4/8/2020 9:50,7,7,7,-1,5,1,8
27706,4/8/2020 9:50,8,8,7,-1,5,1,8
27707,4/8/2020 9:50,8,7,7,1,4,2,8
27708,4/8/2020 9:50,7,7,7,6,5,0,9
27709,4/8/2020 9:50,7,6,6,6,7,1,9
27710,4/8/2020 9:50,7,7,7,5,7,1,9
27711,4/8/2020 9:50,8,7,8,5,6,1,9
27712,4/8/2020 9:50,7,8,7,5,7,1,9
27713,4/8/2020 9:50,7,7,6,4,7,2,9
27714,4/8/2020 9:50,7,7,7,4,7,3,9
27715,4/8/2020 9:50,6,6,7,5,7,1,9
27716,4/8/2020 9:50,6,7,6,5,7,1,9
27717,4/8/2020 9:50,7,7,8,6,6,1,9
27718,4/8/2020 9:50,7,7,7,5,5,0,9
27719,4/8/2020 9:50,7,8,8,4,7,1,9
27720,4/8/2020 9:50,7,7,7,5,5,0,9
27721,4/8/2020 9:50,7,7,7,5,6,1,9
27722,4/8/2020 9:50,7,8,8,6,5,1,9
27723,4/8/2020 9:50,8,6,6,6,5,2,9
27724,4/8/2020 9:50,7,7,6,6,6,1,9
27725,4/8/2020 9:50,8,5,8,5,6,0,9
27726,4/8/2020 9:50,7,7,7,4,4,2,9
27727,4/8/2020 9:50,7,7,6,5,5,2,9
27728,4/8/2020 9:50,6,7,7,5,6,0,9
27729,4/8/2020 9:50,8,8,6,4,6,0,9
27730,4/8/2020 9:50,6,7,7,6,5,1,9
27731,4/8/2020 9:50,7,6,8,6,6,1,9
27732,4/8/2020 9:50,6,7,7,5,5,0,9
27733,4/8/2020 9:50,7,8,7,6,7,1,9
27734,4/8/2020 9:50,8,7,7,5,6,1,9
27735,4/8/2020 9:50,7,6,8,5,6,1,9
27736,4/8/2020 9:50,7,6,7,5,7,2,9
27737,4/8/2020 9:50,7,6,7,5,6,0,9
27738,4/8/2020 9:50,7,7,7,6,6,1,9
27739,4/8/2020 9:50,7,7,7,6,7,2,9
27740,4/8/2020 9:50,6,6,8,5,7,2,9
27741,4/8/2020 9:50,7,7,6,5,6,0,9
27742,4/8/2020 9:50,7,8,6,5,7,1,9
27743,4/8/2020 9:50,8,8,7,5,5,1,9
27744,4/8/2020 9:50,8,8,8,6,6,2,9
27745,4/8/2020 9:50,8,7,8,5,5,2,9
27746,4/8/2020 9:50,6,7,7,6,7,1,9
27747,4/8/2020 9:50,7,7,7,5,6,0,9
27748,4/8/2020 9:50,8,8,7,5,4,1,9
27749,4/8/2020 9:50,6,7,6,6,5,1,9
27750,4/8/2020 9:50,8,7,8,5,7,1,9
27751,4/8/2020 9:50,7,7,8,4,6,0,9
27752,4/8/2020 9:50,7,8,7,5,5,0,9
27753,4/8/2020 9:50,6,8,6,5,5,1,9
27754,4/8/2020 9:50,7,6,7,4,6,2,9
27755,4/8/2020 9:50,7,8,6,6,6,0,9
27756,4/8/2020 9:50,8,6,7,6,7,0,9
27757,4/8/2020 9:50,7,7,7,5,8,1,9
27758,4/8/2020 9:50,6,7,6,5,6,1,9
27759,4/8/2020 9:50,6,9,6,5,5,0,9
27760,4/8/2020 9:50,7,6,7,5,6,1,9
27761,4/8/2020 9:50,6,8,8,5,7,0,9
27762,4/8/2020 9:50,7,6,6,4,7,1,9
27763,4/8/2020 9:50,8,6,7,6,7,1,9
27764,4/8/2020 9:50,6,7,8,4,5,2,9
27765,4/8/2020 9:50,7,7,7,6,6,1,9
27766,4/8/2020 9:50,7,7,8,5,6,0,9
27767,4/8/2020 9:50,7,7,6,5,6,1,9
27768,4/8/2020 9:50,7,7,7,5,5,0,9
27769,4/8/2020 9:50,7,7,8,5,6,1,9
27770,4/8/2020 9:50,7,9,8,4,4,0,9
27771,4/8/2020 9:50,7,6,8,6,5,2,9
27772,4/8/2020 9:50,6,7,6,6,6,1,9
27773,4/8/2020 9:50,7,8,6,3,6,1,9
27774,4/8/2020 9:50,8,8,6,4,6,1,9
27775,4/8/2020 9:50,7,7,8,6,7,1,9
27776,4/8/2020 9:50,8,6,6,4,6,0,9
27777,4/8/2020 9:50,7,7,7,5,6,0,9
27778,4/8/2020 9:50,7,7,7,7,6,2,9
27779,4/8/2020 9:50,7,6,7,5,6,1,9
27780,4/8/2020 9:50,7,7,7,5,5,0,9
27781,4/8/2020 9:50,7,8,7,5,5,1,9
27782,4/8/2020 9:50,7,6,7,5,3,2,9
27783,4/8/2020 9:50,7,7,7,6,7,2,9
27784,4/8/2020 9:50,8,6,8,6,5,1,9
27785,4/8/2020 9:50,8,7,7,6,6,1,9
27786,4/8/2020 9:50,8,6,8,5,8,0,9
27787,4/8/2020 9:50,7,7,7,5,6,1,9
27788,4/8/2020 9:50,6,6,7,5,5,0,9
27789,4/8/2020 9:50,7,6,6,6,8,2,9
27790,4/8/2020 9:50,7,7,7,6,7,2,9
27791,4/8/2020 9:50,7,8,6,5,6,0,9
27792,4/8/2020 9:50,6,6,8,5,6,2,9
27793,4/8/2020 9:50,3,7,4,-1,3,5,12
27794,4/8/2020 9:50,2,5,4,-1,2,6,12
27795,4/8/2020 9:50,3,6,5,-1,2,5,12
27796,4/8/2020 9:50,2,6,4,-1,4,7,12
27797,4/8/2020 9:50,4,5,4,-1,3,6,12
27798,4/8/2020 9:50,3,5,5,-1,3,6,12
27799,4/8/2020 9:50,3,6,4,-1,4,5,12
27800,4/8/2020 9:50,3,8,3,-1,3,6,12
27801,4/8/2020 9:50,3,6,4,-1,3,5,12
27802,4/8/2020 9:50,3,6,4,-1,3,3,12
27803,4/8/2020 9:50,3,6,4,-1,4,5,12
27804,4/8/2020 9:50,3,6,4,-1,5,5,12
27805,4/8/2020 9:50,3,5,5,9,3,5,12
27806,4/8/2020 9:50,3,5,3,-1,3,5,12
27807,4/8/2020 9:50,2,7,4,-1,3,4,12
27808,4/8/2020 9:50,3,5,4,9,4,6,12
27809,4/8/2020 9:50,4,6,4,-1,3,5,12
27810,4/8/2020 9:50,4,6,5,-1,3,6,12
27811,4/8/2020 9:50,3,6,2,-1,3,4,12
27812,4/8/2020 9:50,2,7,3,-1,3,5,12
27813,4/8/2020 9:50,4,7,4,-1,3,5,12
27814,4/8/2020 9:50,3,6,4,-1,3,5,12
27815,4/8/2020 9:50,3,7,5,-1,2,5,12
27816,4/8/2020 9:50,2,4,4,-1,3,5,12
27817,4/8/2020 9:50,4,6,4,-1,2,4,12
27818,4/8/2020 9:50,3,6,4,-1,4,6,12
27819,4/8/2020 9:50,3,7,4,-1,2,4,12
27820,4/8/2020 9:50,3,6,4,-1,4,6,12
